Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
531,0.137222222,0.1236,0.176135603,0.019067155,0.074721553,-0.040790703,-0.123960795,-0.083102546,-0.169772758,0.005963048,0.02804317,-0.131457446,0.302567565,-0.057810903,0.244427802,0.36295702,0.213806198,-0.060198969,0.083856375,-0.079916936,0.209736036,0.139513957,0.264298899,0.212493702,0.097463185,0.055114377,0.067108666,0.093354844,0.074680739,0.096494945,0.952076889,3.797818476,-22.01143691,3.854980707,0.678352265,3.81421607,1.35E-05,0.000638115,-0.000162961,21.7849747,11.035574
532,0.216666667,-0.0192,0.12501473,-0.013752837,0.006487397,0.062718475,-0.133340273,-0.113527257,0.054385894,-0.01572296,-0.146887483,-0.106865114,0.232283249,0.387850927,0.269170831,0.15652312,0.192983884,-0.010928789,-0.046288185,0.174310251,0.224322789,0.146618898,0.251643696,0.194470823,0.065680922,0.088834092,-0.0074283,0.130706275,0.052993404,0.0002327,0.960259209,3.877420795,-22.61972269,3.934959888,0.68259975,3.89701187,-2.99E-05,0.001084493,0.000333588,22.4269861,11.908572
533,0.008888889,0.1278,0.17033628,-0.202373345,-0.164073533,0.171581646,0.144063657,0.043635812,-0.189735974,0.044791575,-0.096627985,-0.003095423,0.412495599,-0.052147171,-0.023605667,0.384614751,0.257635434,0.006059108,0.115493293,0.251682279,-0.019909057,-0.014307811,0.133019451,0.152694646,0.07004731,0.184805408,0.157505224,0.156689719,-0.007406479,0.035806184,1.067624772,3.924365565,-22.75109869,3.989279747,0.785797139,3.96753434,5.13E-05,0.002192856,-5.94E-05,22.6782933,11.517972
534,-0.0675,0.237,0.117240534,0.020828165,-0.075593108,0.106969225,-0.060783061,0.059505871,-0.15453913,0.010805655,-0.068866129,0.023235638,0.174477297,0.173507046,0.197744028,0.277123005,-0.01632937,0.047326387,-0.059326349,-0.052195754,0.023563185,0.168136718,0.234549052,-0.005714445,0.094095831,0.104359827,0.086488025,0.002750521,0.143493269,0.010350072,1.023550941,4.006541468,-23.20522557,4.068181038,0.735460985,4.02944041,-6.55E-05,0.001328487,0.000905367,23.0119753,10.304453
535,0.030277778,0.0564,0.128239721,0.292422763,-0.198038698,0.116919623,0.079075139,0.059901389,-0.04969576,-0.153948136,-0.14637074,-0.141145341,0.004522921,0.103500314,0.118292676,0.197708576,0.001816741,0.30922499,-0.071938319,0.23116403,0.211014787,0.164682494,0.189128141,0.018336688,0.034457072,0.059975103,0.134127401,0.003950138,-0.004441241,0.065133875,0.903747811,3.402263859,-18.64537613,3.457018375,0.658729192,3.46034583,-3.59E-05,0.000795046,0.000236952,18.7593521,11.059116
536,0.231944444,0.132,0.030217602,0.223230193,-0.12141144,-0.097593788,-0.14377173,0.096927783,-0.198106963,-0.19221172,-0.111735656,-0.033395897,0.455801235,-0.081967231,-0.050147062,0.269437831,0.292790031,0.311747121,0.356025505,0.186225216,0.220540146,0.005994245,0.280464803,0.082768769,0.077063553,0.059905852,0.081719017,0.031735226,0.056819217,0.011014164,0.977957919,3.354827372,-18.73409808,3.414874077,0.735186702,3.38268816,4.34E-05,0.000709854,-7.18E-05,18.5688394,12.586761
537,0.140277778,0.1698,0.007290845,-0.126432721,-0.072922534,-0.170785025,0.016379222,-0.074975025,-0.076566881,-0.063147604,0.029855131,-0.095343583,0.449377018,0.497318487,0.194704286,-0.079978528,-0.006763381,0.394268008,0.062856248,-0.078725904,0.023053962,0.046671874,-0.000800755,0.27236742,0.182470899,-0.019647751,0.194737013,0.174228122,0.08987289,0.077167191,1.024412497,3.553544882,-19.71834982,3.616348028,0.768048534,3.58373043,-6.96E-05,1.42E-05,0.000427361,19.5387481,12.417799
538,0.131111111,-0.015,-0.00969352,0.195661417,-0.125047668,0.022967952,0.103541385,0.007850657,-0.123950101,-0.154853582,0.020571285,0.023984474,-0.047509336,-0.05084893,0.443556311,0.09671168,0.264488195,0.086893058,-0.076964924,0.302941117,0.276403016,0.030302906,0.024453475,0.117057756,0.024856801,-0.006921235,0.066824726,0.167488235,0.022649849,0.045435075,0.861990197,3.646187913,-20.61168062,3.697435379,0.601943396,3.67153145,-3.76E-05,0.000308437,0.000175693,20.5146717,11.188726
539,0.4,-0.0402,0.196729632,-0.236491382,0.086728542,0.009830181,-0.070209555,0.090500396,0.029544958,-0.127834508,-0.070495953,0.00956458,-0.011845213,0.085715934,0.199987503,0.065193613,0.108784527,0.063733156,-0.010921625,0.032921536,0.111605965,0.205257068,0.235739766,0.112619756,0.144771113,0.02232403,-0.025594307,-0.007669738,0.019336528,0.071903685,1.028355148,4.180589571,-24.73214829,4.242140293,0.727035009,4.17412216,0.000124207,0.002793482,-0.000614506,24.3110762,10.264089
540,0.030277778,0.2454,0.075805152,-0.137660143,0.085682948,-0.161977575,0.10929187,0.048440666,-0.145249018,-0.187887667,-0.01795281,-0.103154993,-0.004578081,0.154106797,0.251615288,0.050109736,0.045953139,-0.047212515,0.011889809,0.399424471,0.165110492,0.058722962,0.117635589,-0.019109396,0.175535339,0.191632029,-0.023663834,0.076914501,0.064161356,0.080095837,1.124883909,4.210606067,-25.41697522,4.278817177,0.818461581,4.20537449,1.96E-05,0.003292267,-0.000798935,24.9494049,11.366908
541,0.256388889,0.2496,0.041271962,0.114898119,-0.136181951,-0.120246301,0.148803569,0.101854645,-0.173285861,0.001188222,-0.091935864,-0.119679358,0.154258474,0.211736262,-0.011149966,0.166626245,0.33611215,0.049313106,0.35127439,0.08197787,0.134666308,0.110740051,0.120297095,0.018402597,-0.013265188,0.182245595,0.084758644,0.06896736,0.133265481,-0.017460082,0.796158832,3.388233885,-18.80202318,3.43551755,0.552413704,3.40916777,0.000107712,0.002958411,-0.000515934,18.6943271,11.466073
542,0.235,0.2034,0.15805211,0.299474749,-0.167856795,-0.013749589,0.133229367,-0.006879909,-0.163863347,-0.013027938,-0.114855988,0.02151314,0.282515246,-0.021218372,0.104946648,0.021546417,0.318645216,0.237945999,-0.056183894,0.015672551,-0.040560207,0.093872219,-0.023551771,0.123672832,0.165426546,-0.001497933,0.010103236,0.021309576,0.143322218,0.070370334,0.763978178,3.204419444,-16.97472086,3.249906063,0.533199849,3.26051947,1.70E-05,0.001433833,2.53E-05,17.1104175,9.77318
543,0.332777778,0.2874,0.047070691,-0.221208637,0.113596809,0.174496303,0.028284369,-0.073948199,0.003160379,0.002128223,-0.050421755,-0.05478186,0.055205387,0.046124151,0.11407057,0.242395833,0.03525227,0.096628568,-0.02930722,0.212617636,0.123718831,0.191910252,0.045007104,0.011329394,0.197095953,0.157666407,0.078527381,-0.022394356,0.114364761,0.092788574,0.991309723,3.950168626,-23.52271602,4.009696484,0.704584881,3.95101736,-0.000116692,0.00171549,0.001266649,23.1894556,10.29748
544,0.085277778,0.0354,-0.041329083,0.134878397,0.171056971,-0.077588363,-0.082106306,0.062341394,-0.078873744,-0.177684086,-0.044757348,-0.105773494,0.162292135,0.303775273,0.390712181,0.026104644,-0.010667582,0.201060386,0.214360787,-0.051782296,0.14181815,0.194146971,0.060633964,0.140874714,0.12928286,0.170884968,0.18505502,0.098542582,0.123223569,0.028842082,0.976646328,3.826085689,-22.24207221,3.884892941,0.70103975,3.82863526,-3.64E-05,0.000125744,0.000170336,21.8733382,12.0031
545,0.146388889,0.0102,-0.086836037,-0.158412391,0.174001809,0.163518763,-0.059245835,-0.053308522,-0.163383126,-0.103552268,0.001645354,0.01958351,-0.064975682,-0.059784459,0.177730949,0.153206258,0.092806893,0.247144807,0.082666663,0.225837536,0.074206205,0.213371142,0.273489678,0.159860873,0.11571852,0.131766631,0.164212984,0.117163814,0.130785782,-0.012496731,1.074833187,4.013448554,-23.60409139,4.078648567,0.786385462,4.02534965,-0.000113217,0.000889159,0.000771042,23.2882928,11.555386
546,0.036388889,0.2496,0.187275225,0.173333684,-0.213509943,-0.064502613,-0.053404092,-0.055242957,0.018460577,-0.111872732,-0.039911218,0.012407515,0.309008298,0.175807178,0.294912198,0.047710358,0.058262747,0.172566857,0.192840632,0.289106435,0.013516409,0.187587441,0.259669934,0.273755977,0.129817752,0.177848149,0.055663367,0.133618692,-0.02497688,0.026246691,0.943101747,3.625624381,-20.78127977,3.682579994,0.682795734,3.64357847,-6.64E-05,0.001330634,0.000441855,20.5701895,12.558294
547,0.128055556,0.2286,0.094165179,-0.044552646,0.059994212,-0.141868107,-0.128992589,0.050415029,-0.143461827,-0.171036673,0.026375977,-0.096565277,0.210041142,0.123245223,0.430450298,-0.052211495,0.254547643,0.371327898,0.164556966,0.2067113,0.223052541,-0.025839602,0.284698848,0.093979405,0.057161085,0.019304136,-0.042356496,0.010638447,0.135096243,0.076914934,1.12424166,3.900963336,-23.16114738,3.969883919,0.838345828,3.89663483,0.000107057,0.001574491,-0.000462609,22.7118513,12.484739
548,0.140277778,0.1362,0.132976235,0.278030195,0.182497247,-0.107261926,-0.013711699,0.047105174,-0.122748542,-0.169450498,9.21E-05,0.00858618,0.340515934,0.191039032,0.381705331,0.058357973,0.339685123,0.327344156,0.139280832,0.011976954,-0.026789454,0.152407558,-0.048633114,0.164656255,0.178731606,0.142505084,0.035053861,-0.011873724,0.062054463,0.009329635,0.861278628,3.486340896,-19.94657119,3.537928104,0.610354725,3.49627453,-4.54E-06,0.002016248,-0.000129553,19.678132,11.331958
549,0.018055556,0.195,-0.08963202,0.121303731,0.106387112,0.158697112,-0.068903911,-0.083709733,-0.025754915,-0.122866055,-0.0582979,-0.110245429,0.23397762,0.168372798,-0.080241662,0.039773769,0.290769709,0.341161232,0.248265098,0.103304692,0.051865411,0.045452302,0.28888878,0.145062823,0.109792006,0.092185347,-0.027960126,-0.039525277,0.137229818,0.079475924,0.988229559,3.660181386,-21.1094743,3.720200777,0.724417624,3.67840461,1.21E-05,0.002341132,3.35E-05,20.8565938,11.560851
550,0.048611111,0.216,0.184417127,0.269125592,-0.071531551,0.066198648,0.14546606,0.026635278,-0.04209228,-0.02465762,-0.023847652,0.005161003,-0.05818848,0.250895068,-0.040006598,-0.074745166,-0.018716194,0.074900475,0.035103326,0.381269338,0.21408803,0.079268732,-0.021865891,0.165361349,0.09440408,0.010337535,0.155012522,0.057158101,0.144817421,0.038938261,0.779973634,3.508483888,-19.8229655,3.554345608,0.529497629,3.52133609,5.55E-05,0.002630615,-0.000113681,19.6725565,10.34285
551,-0.046111111,0.09,-0.021163137,0.144417711,-0.052630457,0.075946822,-0.028129808,-0.034281579,0.04351176,-0.153352839,-0.108984505,-0.018318575,0.043279673,0.291622864,0.277039777,0.083338498,0.206996573,0.103321961,0.291612696,-0.063389054,-0.034915576,0.145105861,0.19203541,0.264183181,0.075424397,0.087029956,-0.03131864,0.083580605,0.069800369,0.05585031,0.977938239,3.864178592,-22.45245882,3.92298317,0.697953256,3.8712268,6.66E-05,0.002834591,-0.00027984,22.1493807,11.646949
552,0.338888889,-0.0192,-0.032221043,0.282097027,0.161263428,0.068354454,-0.026665046,-0.062882381,-0.09132981,0.035578938,-0.143322335,-0.020693463,-0.045320431,0.261808068,0.02473633,-0.045619261,0.01047284,0.084733322,-0.06344387,-0.025525059,0.269682953,0.034543031,-0.03121121,0.103825722,-0.005089646,0.061322945,0.15361537,0.030276736,0.006793145,0.079981742,0.728334286,3.465166583,-18.9562878,3.507531643,0.481112679,3.49130193,-4.61E-05,0.001013314,0.000340863,18.9019754,9.25006
553,0.3175,-0.1158,-0.054627453,0.161589437,-0.124225616,0.03638779,0.010848231,-0.11112514,-0.071177484,-0.056331896,-0.127756296,-0.074187918,0.017965255,0.282590577,0.270341822,0.032407005,0.267820118,-0.043882878,0.217498702,0.184729802,0.194224184,0.13769964,0.026769125,0.233366729,0.120364134,0.122252325,0.014045131,0.185689881,0.018016231,0.077295634,0.871910602,3.572932142,-20.07991496,3.625050068,0.614450007,3.59342511,3.43E-05,0.003094823,5.25E-05,19.9528493,12.177423
554,0.323611111,0.1488,-0.019988488,0.253080011,0.158196341,-0.111777878,0.063980238,-0.104258999,-0.160235104,-0.004274748,-0.076897192,-0.103321682,-0.056923569,0.153734497,0.254313094,0.070994507,0.161158649,-0.034364033,0.272397247,-0.041175301,0.221666197,0.021904906,0.051976501,0.204512941,0.060434975,0.12640961,0.089279048,0.120797872,0.010958323,0.094232766,0.751030486,3.386773027,-18.73469254,3.430912256,0.506792458,3.40013911,3.52E-05,0.002237521,0.000266365,18.5830059,10.525185
555,0.265555556,0.048,0.100134753,0.183634083,0.230631369,-0.039622504,-0.070515866,0.005505734,-0.131329668,-0.002842698,-0.10858718,-0.069410137,0.209969887,0.259174625,0.356231557,-0.049604881,-0.036098746,-0.058503878,0.259726886,0.02449946,-0.015766745,0.002705733,0.054535073,0.058066522,0.133247442,0.190037812,0.118804561,0.156260802,0.095093923,-0.010448152,0.79862884,3.530029297,-20.01736232,3.577139854,0.544935883,3.53338489,5.84E-05,0.001469405,-2.08E-06,19.766437,10.469975
556,0.024166667,0.0816,0.134840445,-0.02931858,-0.227244455,0.071982494,-0.114792981,0.077950843,0.036400755,-0.00038764,-0.080318523,-0.059410046,-0.072663844,0.000249695,0.04535788,0.108453377,0.016970495,0.362367635,0.344301381,0.227619217,0.217517557,0.108973257,-0.032374321,0.075254837,0.100925926,-0.00301741,0.03606914,0.05383641,0.130433522,0.005507817,1.00897707,4.014615875,-23.42651595,4.075219154,0.72183491,4.02536352,6.59E-05,0.002122567,-0.00021134,23.1542168,12.083533
557,0.354166667,0.0144,0.138913398,0.038057508,0.194029444,-0.07464893,0.039262005,0.056172976,-0.18398046,-0.100874851,0.029384282,-0.146570848,0.350074556,0.336933062,0.319363129,0.218220491,0.125686259,0.069623829,0.338533332,0.214333655,0.168876999,0.187445135,0.057646732,-0.027365744,0.017398128,0.10201969,0.18388237,0.172869269,0.095578801,0.054220654,0.848254437,3.477484869,-20.06140224,3.528185129,0.599008561,3.47800229,1.49E-05,-0.000519765,0.001231023,19.7705339,12.401486
558,-0.021666667,0.09,0.147312004,-0.077492439,0.048930656,0.173264965,0.066139858,-0.077223049,-0.117903627,-0.068804506,-0.116171645,-0.135884017,0.327394347,0.279587639,0.308672843,-0.066330152,0.098561153,0.022329459,0.333721847,0.012244498,-0.006734288,0.099246337,0.193522872,0.184100591,0.162971216,0.051966593,0.184336237,-0.013837325,-0.025367088,-0.005444367,1.079954533,3.923694107,-23.0297296,3.989470005,0.797145102,3.95352127,7.46E-05,0.002283983,-0.000416747,22.8434193,11.681884
559,0.198333333,0.027,-0.015236995,-0.12480032,-0.249276104,-0.128449162,-0.111186438,-0.115744433,-0.064388336,-0.105162121,-0.115940362,-0.148005851,0.025052278,0.074002263,0.305105009,0.202962644,0.147731178,0.079487616,-0.046945339,0.294686863,-0.020658772,0.134709831,0.151181831,0.218804088,0.052572297,0.080802923,0.037576468,0.170904224,-0.003859431,0.043500688,1.033133391,4.095011516,-23.41239196,4.157104015,0.740033902,4.12106633,5.69E-05,0.002799678,-0.000982426,23.238761,12.139285
560,0.265555556,0.1992,0.017080722,-0.211360304,-0.053358555,-0.060081114,0.14201625,0.10783029,-0.01817196,-0.082023987,-0.031139421,0.015119496,0.436284347,0.312960567,-0.043672393,0.279779518,0.245072825,0.180359436,0.044228625,-0.056039457,0.090747617,0.199785294,0.116671719,0.178287171,0.059681298,0.084164675,-0.037595187,0.131032356,0.102766952,0.012172127,0.963831947,3.641219124,-20.85972619,3.699582815,0.701041888,3.66134137,2.41E-05,0.002437055,-0.000142169,20.6323882,11.554313
561,0.314444444,0.1614,-0.098008959,-0.132006387,0.03476153,-0.191021125,-0.056923676,0.038529948,-0.048492842,-0.071797662,-0.13930539,-0.11140452,-0.046635504,-0.037363712,0.208406435,0.086837365,0.345303023,-0.013568913,0.345522306,0.12907788,0.170227785,0.186154968,-0.008607084,0.016237129,0.005885811,0.105288526,0.095847261,0.018952298,0.00793369,0.065793167,0.963717557,4.055650879,-23.62456775,4.112997055,0.672161985,4.0588259,-0.000110165,-0.000627005,0.001213039,23.29682,11.387253
562,-0.091944444,0.1572,0.131918594,0.149291654,0.216117941,-0.1305701,0.080104917,-0.022688382,0.006352196,-0.12449394,-0.067154726,0.000191318,0.470978473,0.145259642,0.372929669,0.230134666,0.165956504,0.259179308,-0.072591278,-0.004201651,0.108795291,0.115951123,0.1477607,0.20988085,0.040572981,0.192080419,0.016070878,0.191284928,0.01713066,0.097120249,1.006884621,3.503248676,-20.08560714,3.564951658,0.750456655,3.52629521,4.80E-05,0.002796443,-0.000196175,19.8858234,11.56582
563,-0.113333333,0.237,0.149066434,-0.144907913,-0.224488226,-0.050723029,-0.146233639,-0.09391008,0.049218583,-0.086860285,-0.014249651,-0.070989203,0.08269672,0.24249565,0.123774087,0.35310155,0.040388898,0.195902926,0.055242181,0.022191871,0.235050887,0.183409244,-0.035264339,0.007611867,0.141353555,0.093735377,0.031839851,-0.018208056,0.068532651,0.050345268,1.225204991,4.498535574,-27.29840655,4.573043346,0.900714509,4.5038313,0.000112382,0.002160951,-0.000555917,26.8986749,11.977386
564,0.063888889,0.0648,0.183270337,0.214359475,0.168678496,0.12893038,0.144694418,-0.044207972,-0.140441439,-0.091901384,-0.127005472,0.021082791,-0.006662356,0.138473623,0.176089932,0.097611722,0.253267947,0.202334474,0.21284682,0.369393722,0.192845562,0.22786593,0.185242741,0.142452555,0.14315476,-0.015061268,0.006815836,0.124771296,0.080421586,0.098299975,0.851195318,3.51037127,-20.3752724,3.561196566,0.599304346,3.52461964,4.37E-05,0.000900847,-0.000344256,20.1772401,11.748744
565,-0.015555556,0.1446,0.046723221,0.010612515,0.152376279,-0.038592183,0.1080861,-0.118281772,0.051121446,-0.034828056,-0.109314461,0.008143414,0.396136402,0.174195541,0.067084126,0.084909869,0.224420553,0.174964862,0.017556103,0.096036957,0.293872958,-0.018611253,0.291374788,0.265871398,0.173159217,0.182760039,0.107765922,0.182296114,0.032157267,0.050825477,1.024859404,3.511708094,-20.24482247,3.574644327,0.768088725,3.53498961,1.66E-05,0.002181226,0.000140075,20.0334948,12.023049
566,0.100555556,-0.015,-0.033134701,-0.043390021,-0.182591677,0.016818009,0.003522257,0.097334877,-0.087186091,-0.133243812,-0.086427733,-0.128004278,0.256654794,0.164589877,0.072907646,0.077303706,0.229946527,0.286441973,0.110529867,-0.0467987,0.165571665,0.154256242,0.165431241,0.227453891,0.041708222,0.005279485,0.118596992,0.005810932,0.037721267,-0.0197689,0.998388967,3.685732854,-20.6361562,3.746398687,0.733723334,3.71604655,7.04E-05,0.002493997,-0.000295064,20.5068586,12.04655
567,0.345,0.0816,-0.007329415,-0.152011005,0.055365949,-0.089449815,0.086544767,0.116948712,-0.077688771,0.010366408,-0.099115201,-0.098848243,0.264078865,0.022590215,-0.065968524,0.148124527,0.08088816,0.092839405,0.057652538,0.029774677,0.239923877,0.120091037,0.017432797,-0.004136168,0.095272669,0.035362433,0.18075851,0.164827371,-0.016142023,0.039781768,0.879152813,3.619426415,-20.21805385,3.671936274,0.619780253,3.64367109,2.00E-05,0.001757979,0.000231721,20.0773834,10.549123
568,-0.073611111,0.2286,0.07858802,-0.13591037,0.164135426,0.160013992,-0.025359741,-0.05461233,-0.085271153,-0.062811612,-0.141461698,-0.110920847,0.482987019,0.421879611,0.392766619,0.100275984,0.028551694,0.38481614,-0.021696277,0.180783976,-0.033229321,-0.00878111,0.073647552,0.214270602,0.099465959,0.171980702,0.1975926,0.09504919,0.046928599,0.036583554,1.249042682,3.972479952,-23.91596615,4.049932003,0.958275035,4.0031756,-2.69E-06,0.000397989,0.000483932,23.6325781,12.381293
569,0.082222222,0.0816,0.198014728,0.200112852,0.162170431,0.134494921,-0.011708115,0.055788782,-0.034304879,0.040255737,0.023454626,-0.046640982,0.342884883,0.266770752,-0.015922481,0.242892763,0.235330442,-0.07964584,0.066308111,0.269932718,0.020569679,0.11140163,0.281265208,0.263628982,0.06599937,0.025565437,-0.000861387,0.001429723,0.087301112,0.01490936,0.813742161,3.529460032,-20.29999451,3.577626228,0.561021361,3.52996247,0.000165148,0.001733196,-0.000619917,20.0304394,10.668226
