Id,ratio[0],ratio[1],ratio[2],ratio[3],ratio[4],ratio[5],ratio[6],ratio[7],ratio[8],ratio[9],ratio[10],ratio[11],ratio[12],ratio[13],ratio[14],ratio[15],ratio[16],ratio[17],ratio[18],ratio[19],ratio[20],ratio[21],ratio[22],ratio[23],ratio[24],ratio[25],ratio[26],ratio[27],ratio[28],ratio[29],ratio[30],ratio[31],ratio[32],ratio[33],ratio[34],ratio[35],ratio[36],ratio[37],cd,cl,cm,cy,Cx,Cy,Cz,Cmx,Cmy,Cmz,Volume
40,-0.049166667,0.0816,-0.037558301,0.101192619,-0.109295182,-0.053236152,0.117472074,-0.10363065,-0.097880156,-0.095797316,-0.125869265,-0.138182777,0.090483311,0.137460261,0.21795244,0.28392412,-0.021051278,0.344164405,0.08737304,0.067509843,0.12597717,0.229437654,0.243843651,0.024145246,0.103419819,0.076352885,0.105645568,0.031767947,0.020874401,0.088946936,-0.027001826,-0.037876531,0.039871399,-0.098715917,-0.017210476,0.010355378,-0.068388368,-0.070339573,0.969908422,3.527982505,-19.40217951,3.587045908,0.715655456,3.58323962,-2.52E-05,0.001906068,0.000114398,19.4527558,12.366971
41,0.030277778,0.1026,-0.047645775,-0.005130957,0.114376974,-0.15045195,-0.122667755,0.092548564,-0.075091875,-0.095442448,-0.107055819,0.029691577,0.185143577,0.066400814,0.193182815,0.36719629,0.294066097,0.312221367,0.353727822,0.361869447,0.042676754,-0.004840602,0.07430445,0.261112358,-0.014292994,0.001080068,0.166365732,0.153138826,0.071850251,0.025166052,0.065526098,-0.032104157,-0.09412225,-0.046850611,-0.162404445,-0.12037476,-0.063073442,-0.092365001,1.085497544,3.819260862,-22.44875286,3.885677814,0.807108783,3.82750247,-3.14E-05,0.000289434,0.001025261,22.0622556,13.383138
42,0.033333333,0.0858,0.072031741,-0.140015579,0.166607097,-0.04853907,-0.135218297,-0.038771643,-0.159253179,-0.127075645,0.005056439,-0.013472062,0.298839012,0.144004169,0.295017927,0.057126165,0.241243853,-0.028411426,-0.069255649,-0.055838399,0.271224153,0.035357121,0.069784524,0.156280975,0.000903383,0.119481549,0.066670724,-0.003271891,-0.025271556,0.056385844,0.06355628,-0.010459465,-0.116071606,-0.148188606,0.021198139,-0.126734061,-0.090213039,-0.048724082,1.162579352,4.35049013,-26.12165903,4.42098999,0.846056098,4.34354293,9.66E-05,0.002541993,-0.00054187,25.643762,10.956602
43,0.320555556,0.0522,0.020825914,0.201359469,-0.095917044,-0.08231112,-0.039087062,0.100272108,-0.181072236,-0.171100878,-0.029299983,-0.113010002,0.158875754,0.222981139,0.423172962,-0.004780332,0.349040681,-0.014411057,0.01375719,0.149106199,0.103696682,0.108104684,0.014445389,0.142480205,0.198726615,0.188091227,0.152202705,0.043238633,0.053072998,-0.008957994,-0.064833604,-0.038172583,-0.022787161,0.002343879,-0.184536868,-0.118761769,-0.068660126,-0.042566864,0.866086086,3.648533616,-20.59038587,3.700061083,0.604848439,3.66497884,-5.05E-05,0.000332291,0.000395685,20.3918426,11.614824
44,0.311388889,0.132,0.101386116,0.185178558,-0.116104072,0.00033571,0.00993214,0.082407305,-0.099279605,-0.034590046,-0.122252705,-0.077791745,0.164318282,0.180580116,0.225996959,-0.064969171,0.015493823,0.051226562,0.208942324,-0.060330674,0.004749763,0.009650595,0.193431367,0.100097306,0.081162921,0.122780199,0.09531742,0.13928743,0.055180123,0.04770112,0.013951258,0.079218433,-0.087739537,0.027934506,-0.157475249,-0.122773583,-0.074388126,-0.060065378,0.782869237,3.443676631,-18.71008011,3.489898205,0.537099264,3.47509443,2.48E-05,0.001614343,-6.61E-05,18.6555915,10.407586
45,-0.091944444,0.153,0.080819869,0.201677659,-0.089149099,0.09398325,-0.05821262,0.084660206,0.066195989,-0.122196786,-0.101241597,-0.136833546,0.23177688,0.428798057,-0.078460546,-0.026272468,0.25814014,0.117975988,0.0583363,0.064540307,-0.024388626,0.061615567,0.108503759,-0.019238795,0.127624284,0.079982238,-0.000765927,0.135662971,0.053474867,0.01973985,-0.015272147,0.060467311,-0.018010538,-0.167679928,0.002245307,-0.088140322,0.001717714,-0.050643698,0.942447724,3.851456774,-22.16412375,3.907816648,0.664900204,3.86501861,6.09E-05,0.002703366,-0.00010156,21.9219924,10.705781
46,-0.055277778,-0.0108,0.094240204,-0.204657715,-0.063896859,0.111598024,0.031198588,0.083982728,-0.192167263,0.011504788,0.025083549,-0.040749544,0.307200969,0.439994336,-0.099895063,0.339579883,0.050768452,0.046901305,0.274579429,-0.058651136,0.268701151,-0.016510259,0.148450144,0.293982954,-0.020179858,0.082019861,-0.048543055,0.144905171,-0.011127134,0.070565002,-0.084971842,-0.019880436,0.007776186,-0.11886054,0.009641514,-0.074578895,-0.0307113,-0.078761006,1.129590422,3.935935616,-23.18431037,4.005144119,0.841679849,3.96279177,0.000111869,0.002479635,-0.000440953,22.9379938,12.569666
47,0.250277778,-0.0612,0.047138665,-0.118232401,-0.023919034,0.025234478,0.007232551,-0.091083947,0.039280182,-0.112566242,-0.144707614,-0.046565292,-0.061944297,0.481007124,0.103402355,0.222691454,0.170664919,-0.047588654,0.127485838,0.082701247,0.181470071,0.077008504,0.293217467,0.140889112,0.187171925,0.129150885,0.108847078,0.15210367,0.07938564,0.080663653,-0.089948002,0.067020201,-0.122750824,-0.103351514,-0.156962998,-0.136716851,-0.017520995,0.003779961,0.981211014,3.867064395,-22.23196053,3.92609024,0.702523727,3.88720008,-2.53E-05,0.002285067,0.000305777,22.0190129,12.352441
48,0.396944444,0.2454,-0.07405324,0.208082711,0.095185791,-0.044569394,0.130381944,0.045555213,-0.059857304,0.032024067,0.009991904,-0.058574901,0.251046311,0.438829827,-0.04997057,0.170641905,0.144453054,0.261048366,0.320632023,0.204880687,0.077857293,0.087464004,0.22958418,0.266073756,0.109550671,0.126709978,0.092173222,0.109091249,0.014409601,0.07838164,0.045544164,0.047718839,0.004986071,-0.065183615,-0.000185354,-0.13828628,-0.114993439,-0.078046319,0.728620406,2.929127114,-15.77568681,2.972817898,0.518311189,2.95384024,6.92E-07,0.000954304,-0.000109755,15.6764252,12.100554
49,0.066944444,0.3,0.00600667,-0.006925413,0.00489659,0.167051583,0.036863491,-0.024550389,-0.104713163,-0.003184839,-0.129875391,-0.098639867,0.093003174,-0.070612409,0.222554057,0.239358612,0.012438521,0.35364163,0.296260097,0.294692132,0.211163593,0.064925818,0.009462294,0.101284215,0.053463912,0.186274297,-0.005355618,0.044175101,0.097063643,0.071823366,-0.053167178,0.038486948,-0.077019113,-0.032816145,-0.001099772,-0.100949321,0.01673771,-0.05927903,0.99888842,3.745961735,-22.08331614,3.806515694,0.727715465,3.76375191,4.79E-06,0.002318958,0.000179294,21.831265,12.211645
50,0.07,0.09,0.180356229,0.23607796,0.083955426,0.048792403,-0.04904772,0.066564296,-0.119958136,-0.173814701,-0.070785829,-0.033555628,0.165183748,0.269748178,0.384604119,0.067899573,0.030608096,0.076285142,0.02130397,0.117775636,-0.035704532,0.142149347,0.034565088,0.122092643,0.060486919,0.04785441,0.065980274,0.093027448,0.026593434,0.034628034,0.06033553,0.077057359,-0.132223354,-0.097261367,-0.041233382,-0.000227944,-0.055496966,-0.073290541,0.88899562,3.852172823,-22.25816306,3.904802322,0.613561389,3.85700575,-7.74E-06,0.001281617,-0.000207593,21.9632775,10.574915
51,0.265555556,0.1404,0.166186177,-0.115963633,0.24977951,0.096006485,-0.018523064,0.03896593,-0.044586546,-0.14482958,-0.129353583,0.024340873,0.248341462,0.347696883,0.198201893,-0.006458592,0.087514918,-0.066747622,0.254124651,0.348251083,0.220956477,0.111260781,0.066575138,0.245332954,-0.028189657,0.15799175,0.098295306,0.129568401,0.050378835,0.053897226,-0.023603355,-0.081204547,-0.051218311,-0.147308103,-0.036352037,-0.073852752,-0.030011957,-0.009209101,1.040605777,3.970793668,-24.00943425,4.033710003,0.751306979,3.94728682,6.02E-05,0.001308372,-4.80E-05,23.4581724,11.938033
52,0.128055556,0.1152,-0.040422119,-0.214605089,-0.124450203,-0.058085135,-0.145399909,-0.078028801,0.017926909,-0.014456224,-0.132204836,0.026440726,0.295451258,0.246191117,-0.068033363,0.172053471,0.067579153,0.091218456,0.247027854,0.358677343,0.292412881,0.13343114,-0.038039255,0.265550868,0.094826498,0.145800686,0.018774731,0.161409535,0.027040076,-0.001947789,0.076863327,-0.03876514,0.029346984,-0.115632012,-0.024615919,-0.004645039,-0.094666469,-0.026635553,1.126174793,4.067543147,-24.25029943,4.136192799,0.831042892,4.07265629,0.000381114,0.003442327,-0.003015389,23.8806735,13.34633
53,0.0425,0.027,-0.041795582,-0.120967673,0.225332021,-0.025487314,-0.010957669,0.088226142,0.025053162,0.042162609,-0.047878723,-0.031179733,0.049188842,-0.010142955,0.134482758,-0.048420607,0.000782296,-0.073987428,0.358560599,0.165272062,0.2120454,0.215713198,-0.043235279,0.09622343,0.177978001,0.146526995,0.19790544,0.191872573,-0.018044363,0.053413035,-0.091419842,0.053554234,-0.054781104,-0.003296644,-0.002758657,-0.093422395,-0.067364041,-0.072770051,1.034571185,4.055103963,-23.87776147,4.11739397,0.740987722,4.04539217,0.000144706,0.002199077,-0.000896129,23.4470438,11.491472
54,0.381666667,0.0564,0.049406421,-0.201562148,0.229924372,-0.107196268,0.098422666,0.038706633,-0.113487495,-0.193758114,-0.096677273,-0.142370663,0.469709439,0.251912601,0.172518675,0.300062431,0.089602487,0.044374895,0.326985963,0.267202237,-0.018377241,0.170324833,0.212619244,-0.035880778,0.023646862,0.02972685,0.169156043,0.182807041,0.00727637,0.049804208,-0.03971126,0.02550763,-0.056249422,-0.017819338,-0.03949425,-0.130434307,-0.084793761,0.004308406,0.972369875,3.712760893,-21.43618092,3.771545887,0.70507559,3.72419175,-8.50E-06,0.001680526,9.25E-05,21.1427178,12.440397
55,-0.024722222,0.132,0.192820028,0.021104923,-0.238100445,0.189431059,0.124577368,-0.113717696,-0.036889196,-0.091285479,-0.133034575,-0.135252513,0.150678603,0.108676315,0.238616013,0.112271776,0.119570035,0.382193104,0.199563272,0.368462652,0.29005674,0.043258322,0.049632221,0.027810864,0.130500347,0.018488614,0.08769453,0.057758997,0.057904144,0.013971459,-0.070900064,0.091074804,-0.091156755,-0.126309999,-0.120886646,-0.074713629,-0.033198865,-0.040873547,1.020080313,3.71849306,-21.41999556,3.780592203,0.752236556,3.75769864,-3.78E-05,0.001804447,0.000353014,21.3482535,13.037181
56,-0.036944444,0.132,-0.099671854,0.026206807,-0.049983122,0.124781994,-0.084345132,-0.027426024,-0.1408027,-0.066620457,-0.104723685,-0.042503725,0.36384375,0.133915697,-0.043461708,0.29917354,0.233910184,0.033723941,0.203413204,0.300274596,0.022175523,0.088016606,0.28315179,0.251179799,0.170054109,0.011943574,-0.0071336,0.18887346,0.095878495,0.070396049,-0.081067215,-0.054209555,-0.166260144,0.011388035,-0.168665666,-0.027535925,-0.083156376,-0.099962964,1.027469179,3.815094583,-21.96149368,3.877473831,0.751048004,3.82792597,0.000636793,0.001053207,-0.004774528,21.6784532,12.877445
57,-0.009444444,-0.1032,-0.044371841,0.267802281,0.010068289,-0.017309769,-0.062347628,0.050541766,0.003089494,0.035016775,-0.108119648,-0.10618528,0.445117283,0.28794755,0.253424813,0.086591982,-0.033275957,0.121033297,0.217376304,-0.006836891,-0.010853876,0.160029895,0.28203057,0.090141687,0.167605243,0.06868555,0.191543579,0.157943571,0.127827053,0.099632681,-0.004448698,0.010605216,-0.106465268,-0.150796313,-0.18025528,-0.108320306,0.01030431,0.009712231,0.858613148,3.311867671,-17.77246503,3.363693953,0.622255614,3.34974413,1.88E-05,0.000376317,-1.69E-05,17.7253792,12.484716
58,0.250277778,0.0942,0.025654025,0.22922602,-0.195891619,-0.154424993,-0.076535006,0.019396161,-0.026045984,-0.137385114,-0.00722812,-0.086594882,0.187181872,0.20548535,0.115208735,0.219289236,0.210992034,0.03637225,0.117701263,-0.047018763,0.161074787,0.095627742,0.232278202,0.109616746,0.035225558,0.093464865,0.05879568,0.019756542,0.11229409,-0.00229589,-0.089577608,0.042813447,-0.058897359,-0.038923332,-0.16601659,-0.131782625,-0.099626334,-0.044201811,0.869048183,3.600965137,-19.87102119,3.652815104,0.611033029,3.62303911,0.00012283,0.001064136,-0.000365004,19.734896,11.464569
59,0.378611111,0.2328,0.050665902,-0.198755266,0.1597602,0.052918971,-0.047900359,-0.096339806,-0.184910818,-0.01309947,-0.101689916,-0.080006153,-0.07198493,0.49552446,0.260809888,0.270995972,0.133919489,0.170398907,0.1326108,0.250313255,0.267053611,0.173350889,-0.003571427,0.25567399,0.009562435,-0.00050591,0.183290686,-0.015374176,-0.016052959,0.076375272,0.059210679,-0.090556685,-0.157540938,0.012370053,-0.085004729,0.016351691,-0.074544387,-0.08051796,0.984880431,3.888386467,-23.13183311,3.947616339,0.704276816,3.89333348,6.57E-06,0.000295099,-0.000382996,22.7998529,12.324876
60,0.244166667,0.1278,-0.041256322,0.0700033,0.169126757,0.08733673,0.03230794,0.030540928,0.017050765,-0.044971917,-0.009284069,0.02764527,0.40610301,0.345792097,-0.023863501,0.3145033,-0.048491414,0.225972625,0.336225934,0.253366465,0.20072804,0.185621899,0.251873722,0.285575358,0.061801708,0.158902397,0.168670323,0.017367964,0.111700467,0.039664144,-0.010478665,-0.047058864,0.012011382,-0.105983249,-0.176953059,0.01468376,-0.062538503,-0.020489075,0.874962957,3.213486916,-18.35711517,3.266693354,0.643142221,3.22388988,-0.000125195,0.000709958,0.001229721,18.083824,13.013556
61,0.222777778,0.2118,-0.078944434,-0.173881591,0.127228716,0.098748089,-0.148324731,0.069126337,0.056487875,0.04495454,-0.149910238,-0.147744936,0.374405645,-0.076649642,0.448857119,0.386202475,0.296034731,0.099543239,0.051120728,0.248657833,-0.047166233,0.210105894,0.248833504,0.04324247,0.169534532,0.125637514,0.184822259,0.054430898,0.121214038,0.008722168,0.047723428,0.019548282,0.049054861,-0.015246409,-0.198217646,-0.073457534,0.002653608,-0.0734181,1.10121462,3.832684937,-22.77487075,3.900165558,0.821108744,3.85022187,-2.70E-05,0.001734604,0.000942259,22.491561,11.893682
62,0.134166667,0.1404,0.0420191,0.006993994,0.236322544,-0.178779891,-0.07149613,-0.081567051,0.055097594,-0.155736173,-0.08700737,-0.06470477,0.148480159,0.208460862,0.427745094,0.262275608,-0.038709633,-0.005633619,0.391586612,0.337860596,0.262393283,0.219566573,0.114685668,0.192379639,0.190775286,-0.003978409,0.128975714,0.059153246,0.034842654,0.012548757,-0.05236424,0.067479933,-0.045042503,-0.187037767,-0.082290903,-0.08769415,-0.012289671,-0.007890418,1.051276491,3.880730042,-23.39468417,3.944610119,0.770706917,3.87430703,-3.26E-05,0.000783092,0.000357562,22.9231407,13.35278
63,0.366388889,0.2412,0.173366357,0.288435078,-0.174813429,-0.143364071,0.05504762,0.02880388,-0.01412186,-0.016582055,-0.010172541,-0.091036252,0.49262133,0.39754473,0.205731768,0.307248954,-0.04996779,-0.024483401,0.164550731,0.123740929,0.155428845,-0.016320905,0.251096816,0.23651378,0.059956481,0.129640448,-0.03542683,0.160907742,0.143494995,0.001957572,-0.024375364,-0.099520488,-0.184369454,-0.061137076,-0.108910456,-0.094432909,0.010124,-0.055285949,0.742350791,3.064214597,-16.49818186,3.108534098,0.522639738,3.09847005,5.14E-05,0.001874776,-0.000134907,16.4494752,12.19884
64,0.073055556,0.027,0.167579988,-0.099714754,0.200790193,0.118634214,0.063486259,-0.001027468,0.03413625,0.000801386,-0.051256761,0.015698165,0.44274614,0.202597269,0.405950824,0.00854801,0.01453029,0.361198357,0.349537467,0.062867694,0.170610008,0.043902197,0.233214572,0.058966783,0.11470487,0.086505958,0.012217364,0.185971342,0.033751408,0.083199739,0.035419503,-0.005006215,-0.116137495,-0.02717601,-0.042883164,-0.092322851,-0.023012951,-0.002301027,1.023266132,3.556935443,-20.68171853,3.619650364,0.766789757,3.57853318,3.66E-05,0.002026384,-0.000633179,20.4295242,12.70311
65,0.155555556,-0.0486,-0.037048343,0.251587124,0.093911201,-0.001781966,0.023054716,-0.111886965,-0.114249981,-0.109343727,-0.021072897,-0.022657665,0.288396974,0.358108306,-0.081827449,0.36420819,0.140677802,0.156201408,0.083729941,0.347483786,0.219148212,0.211081336,0.072469264,0.192975846,-0.003648406,0.126235939,-0.020540258,0.175763452,0.041845747,-0.007529887,0.02604181,-0.004718663,-0.13007521,-0.029784569,-0.167459185,0.017620343,-0.043983716,-0.075314034,0.843057018,3.400810233,-19.06852265,3.451334715,0.599799389,3.43156004,-3.04E-05,0.001207263,0.000184358,18.9672746,12.624427
66,0.106666667,0.048,0.17821014,-0.136054102,0.013387467,0.097102054,-0.146060377,-0.106293641,0.002290031,-0.014775322,-0.065532699,-0.116696715,0.068565136,0.22578061,0.325231111,0.349737721,-0.007456806,0.02781684,0.055555766,0.039721291,0.173196989,0.068333903,0.295407702,0.151867024,0.170433877,0.111459308,0.151249552,0.196136669,0.038621065,-0.012844075,-0.025606451,-0.080436484,-0.142127285,-0.070770668,-0.119509165,0.001077393,-0.026965541,-0.036648376,1.082275654,4.040372584,-23.76164527,4.106026173,0.790895292,4.06259041,0.000234223,0.001032837,-0.002117543,23.5146198,12.039534
67,0.369444444,-0.0654,-0.065285071,0.166739772,0.132166234,0.118124237,0.073492882,0.00384067,-0.187986059,-0.181138016,-0.04832694,-0.092642516,-0.026108837,0.475540578,0.27077556,0.182670646,-0.002975642,0.142848977,0.057235966,0.284756762,0.019975621,0.127193335,0.199797388,0.079766974,0.125831815,-0.012940973,0.080802837,0.001191786,0.044861554,0.03577945,-0.038549746,-0.074269775,-0.102332963,-0.074698306,-0.002388802,0.010448576,-0.050609434,0.007060682,0.80897917,3.446309167,-19.23716117,3.494345665,0.563303477,3.46839659,-4.93E-05,0.00136617,0.000348689,19.0900471,11.633386
68,0.176944444,0.1194,0.058352081,0.072423522,0.118569203,-0.181100734,0.029894848,0.04905967,-0.084386733,-0.151773312,-0.097229177,0.021300922,0.167366138,-0.031874466,0.408843548,0.126037851,0.149347879,0.240675081,0.354594486,0.325387551,0.17902176,-0.011000033,0.003500242,0.096908529,0.146232516,0.141289855,0.075933878,0.123281226,0.050953223,0.052371156,0.010408315,0.046782132,-0.172767097,-0.165002039,-0.10731599,0.004403759,-0.005338618,-0.066916581,0.922495464,3.61118395,-20.85041162,3.666737318,0.662605174,3.61214654,-8.73E-05,9.02E-05,0.000478549,20.5129605,12.885764
69,0.265555556,0.1698,0.016667743,-0.00941537,0.029220737,0.019513273,-0.009666358,0.06074281,0.058187775,-0.09987907,-0.018046985,-0.005677194,-0.027774003,0.041711561,-0.03783864,0.04354957,0.048633667,0.138188196,0.169102667,0.341200885,0.139426087,0.074488908,0.014897351,0.164792486,0.07832743,0.12045142,0.060685586,0.068469099,0.063660472,0.0833638,-0.026587071,-0.011146706,-0.010256261,-0.020369159,-0.121996049,0.001565887,-0.046696118,-0.078640137,0.898643236,3.845270313,-22.30604278,3.898589611,0.622898036,3.83959564,-3.91E-05,0.001996514,0.000120935,21.9353262,10.92352
70,-0.061388889,0.2916,0.105347123,0.269659917,0.09866598,0.097965773,0.104147616,-0.083541171,0.065412841,0.001393443,-0.11603163,-0.107904704,0.136695968,0.326009855,0.375482276,0.116578918,0.234393565,0.121800423,0.113256961,0.286619991,0.233566988,-0.014316687,0.064805143,0.250644086,0.087638018,0.155920305,-0.034951899,-0.034890144,0.024274134,0.024211187,-0.072919947,0.078830786,0.012643003,-0.136155821,-0.060574401,-0.084815447,-0.014184869,-0.006511878,0.887101417,3.585684859,-21.08192277,3.638831377,0.628156708,3.59562984,0.000263697,0.001401979,-0.002220995,20.8445059,11.820168
71,0.002777778,-0.1074,0.16317547,-0.127469903,-0.133182302,0.197246874,0.091483819,0.093945372,-0.102586924,-0.053659694,0.011473625,0.00353827,0.141684703,-0.039859725,0.038104467,0.026123653,-0.015018238,0.363498778,-0.009808243,0.078328205,0.070160873,0.08305688,0.213739952,0.111241745,0.050771723,0.088316437,0.039715726,0.148214784,0.146271918,0.073436593,0.052866844,-0.066785163,-0.127014451,-0.03989314,-0.133086314,-0.122968018,-0.081330075,-0.069565035,1.063892866,3.704760155,-20.50551437,3.769948959,0.795367924,3.74937271,0.000200304,0.002531454,-0.001039774,20.4613642,11.204203
72,0.146388889,0.2202,-0.072436348,-0.249457181,0.213500244,-0.075247364,0.038990294,-0.036693213,-0.039428311,-0.030528141,-0.046985078,-0.099212938,0.171554478,0.415156066,0.278976696,0.239613984,0.130731244,0.262676899,0.24038314,0.357181104,0.17654237,0.237044922,0.175568859,0.196415271,0.171593812,0.198880665,0.010715257,0.19435343,0.120007989,0.061886191,0.09903816,-0.014569179,-0.115356329,0.02260575,-0.026789575,-0.008455886,-0.10168493,-0.004186646,1.143030587,3.90261931,-23.66809595,3.972846508,0.857258152,3.90051432,6.66E-05,0.001846847,-0.000625788,23.1997883,13.957088
73,0.143333333,-0.015,0.116190579,-0.236123616,0.019653479,-0.144930884,-0.143698038,-0.07459543,-0.018243826,-0.043414882,-0.066718507,0.018380566,0.392475742,0.22633234,0.328933649,0.090936917,0.012759307,-0.011777338,0.145593201,0.003389774,0.022494074,0.189240097,0.22040851,0.124250446,0.114052101,0.174953065,0.030502237,0.092171555,0.099577511,0.071727762,0.068029522,-0.039059752,-0.092669058,0.003584995,-0.072847903,-0.001148589,-0.000581189,-0.035889109,1.097730394,4.215418723,-24.71911667,4.281723976,0.794728421,4.22880701,5.97E-05,0.001557767,-0.000644926,24.3882813,12.242991
74,0.299166667,0.153,-0.014958677,-0.102834072,-0.079559297,0.196110541,-0.056180622,0.116884364,0.035476354,-0.084337813,-0.099922182,-0.090138351,0.118355161,0.362826204,0.410392557,-0.022448695,0.021519859,0.350638687,0.236851797,0.032917128,-0.004494334,0.007398532,0.142723955,0.148065835,0.084596544,0.037025027,-0.030640365,-0.021390675,0.014156174,0.059946985,-0.0715442,0.054162416,-0.005270573,-0.006556221,0.008034199,-0.059505043,-0.100666647,-0.061051743,0.957122345,3.731431901,-21.60752292,3.7891078,0.688044411,3.73884119,4.52E-05,0.000610263,0.000325276,21.2899499,11.721841
75,0.173888889,-0.1116,0.027257319,-0.119047037,0.006940221,-0.098998502,0.034605116,-0.058867521,0.059821363,-0.00901743,-0.05259085,0.021607085,0.376537961,0.429119486,0.039042133,-0.050117663,0.297753811,0.366670951,0.342336147,0.33403723,0.044062439,-0.003378694,0.208306785,0.193448114,0.142826434,0.120115315,0.125861923,0.054328252,-0.011658363,0.021529475,-0.012606202,-0.025822203,0.005453365,-0.187352491,0.010007758,-0.044901877,-0.015702562,-0.087381323,0.975843802,3.391620238,-19.04400744,3.451429844,0.732010561,3.4208838,4.90E-05,0.001871175,0.000245885,18.8714696,13.962018
